merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
persons: Frickhinger -> Dr. H. W. Frickhinger,persons,Frickhinger,Dr. H. W. Frickhinger,surname-ambiguous,candidate,4,3,bare surname; 2 persons share it,n,1918 'ein gewisser Frickhinger' unknown to diarist; 13 years earlier; unsure [conflict resolved]
persons: Frickhinger -> V. Frickhinger,persons,Frickhinger,V. Frickhinger,surname-ambiguous,candidate,4,2,bare surname; 2 persons share it,n,V. Frickhinger 1939 likely OCR of W.; merged via Dr. row
persons: Niethammer -> Dr. G. Niethammer,persons,Niethammer,Dr. G. Niethammer,surname-ambiguous,candidate,7,1,bare surname; 2 persons share it,y,Günther Niethammer the famous ornithologist; Oxford 1934 fits
persons: Niethammer -> R. Niethammer,persons,Niethammer,R. Niethammer,surname-ambiguous,candidate,7,2,bare surname; 2 persons share it,n,R. Niethammer likely OCR error; not distinct known person
persons: Franke -> K. Franke,persons,Franke,K. Franke,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,K. Franke 1954 vs Dr. H. Franke 1952; bare 1947 unresolved
persons: Franke -> Dr. H. Franke,persons,Franke,Dr. H. Franke,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,K. Franke 1954 vs Dr. H. Franke 1952; bare 1947 unresolved
persons: Hr. Frieling -> Heinrich Frieling,persons,Hr. Frieling,Heinrich Frieling,surname-ambiguous,candidate,1,3,bare surname; 2 persons share it,y,Heinrich Frieling Ismaning observer 1930s; Dr.H. row same person
persons: Hr. Frieling -> Dr.H. Frieling,persons,Hr. Frieling,Dr.H. Frieling,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,same person Heinrich Frieling; merged via full-name row
persons: Dr. Hirt -> H. Hirt,persons,Dr. Hirt,H. Hirt,surname-ambiguous,candidate,26,44,bare surname; 3 persons share it,y,Dr. Hirt 1931-36 matches Dr. H. Hirt 1933 (n=44) [conflict resolved]
persons: Dr. Hirt -> F. H. Hirt,persons,Dr. Hirt,F. H. Hirt,surname-ambiguous,candidate,26,16,bare surname; 3 persons share it,n,later Hirt; possibly same person but years do not fit
persons: Dr. Hirt -> Walter Hirt,persons,Dr. Hirt,Walter Hirt,surname-ambiguous,candidate,26,39,bare surname; 3 persons share it,n,later Hirt; possibly same person but years do not fit
persons: Dr. H. Münch -> Er Münch.,persons,Dr. H. Münch,Er Münch.,surname-ambiguous,candidate,16,1,bare surname; 2 persons share it,n,Er Münch 1931 = Hr Münch; possibly same; unsure
persons: Dr. H. Münch -> Karl Münch,persons,Dr. H. Münch,Karl Münch,surname-ambiguous,candidate,16,2,bare surname; 2 persons share it,y,Münch 1949 Uffing = Karl Münch 1949
persons: Noll -> Dr. H. Noll,persons,Noll,Dr. H. Noll,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,y,Hans Noll Swiss ornithologist at IOC 1950; rows spacing variants
persons: Noll -> Dr.H. Noll,persons,Noll,Dr.H. Noll,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,y,same cluster as the accepted pair (A. von Jordans / Dr. H. Noll)
persons: Dr. Rust -> Walter Rust,persons,Dr. Rust,Walter Rust,surname-ambiguous,candidate,3,2,bare surname; 3 persons share it,n,no year overlap; several Rust; unsure
persons: Dr. Rust -> H. Rust,persons,Dr. Rust,H. Rust,surname-ambiguous,candidate,3,5,bare surname; 3 persons share it,n,no year overlap; several Rust; unsure
persons: Dr. Rust -> F. W. Rust,persons,Dr. Rust,F. W. Rust,surname-ambiguous,candidate,3,2,bare surname; 3 persons share it,n,no year overlap; several Rust; unsure
persons: Dr. Haenel -> Forstrat Haenel,persons,Dr. Haenel,Forstrat Haenel,surname-ambiguous,candidate,3,1,bare surname; 3 persons share it,n,probably same person as Karl Haenel; merged via Karl row
persons: Dr. Haenel -> Karl Haenel,persons,Dr. Haenel,Karl Haenel,surname-ambiguous,candidate,3,2,bare surname; 3 persons share it,y,rare surname; all Haenel rows 1931-32 likely one Forstrat Dr. [conflict resolved]
persons: Dr. Haenel -> Dr. h. c. Haenel,persons,Dr. Haenel,Dr. h. c. Haenel,surname-ambiguous,candidate,3,1,bare surname; 3 persons share it,n,probably same person as Karl Haenel; merged via Karl row
persons: Sick -> Hellmut Sick,persons,Sick,Hellmut Sick,surname-ambiguous,candidate,2,2,bare surname; 6 persons share it,n,spelling/OCR variant of Helmut Sick; merged via correct spelling row
persons: Sick -> Dr. Helmuth Sick,persons,Sick,Dr. Helmuth Sick,surname-ambiguous,candidate,2,1,bare surname; 6 persons share it,n,spelling/OCR variant of Helmut Sick; merged via correct spelling row
persons: Sick -> Helmut Sick,persons,Sick,Helmut Sick,surname-ambiguous,candidate,2,13,bare surname; 6 persons share it,y,Helmut Sick (Dr. 1937) at IOC Rouen; other rows spelling variants
persons: Sick -> H. Sick,persons,Sick,H. Sick,surname-ambiguous,candidate,2,1,bare surname; 6 persons share it,n,spelling/OCR variant of Helmut Sick; merged via correct spelling row
persons: Sick -> F. Sick,persons,Sick,F. Sick,surname-ambiguous,candidate,2,1,bare surname; 6 persons share it,n,spelling/OCR variant of Helmut Sick; merged via correct spelling row
persons: Sick -> Hellmuth Sick,persons,Sick,Hellmuth Sick,surname-ambiguous,candidate,2,27,bare surname; 6 persons share it,n,spelling/OCR variant of Helmut Sick; merged via correct spelling row
persons: Salomonsen -> Dr. J. Salomonsen,persons,Salomonsen,Dr. J. Salomonsen,surname-ambiguous,candidate,4,1,bare surname; 2 persons share it,n,same person Finn Salomonsen; merged via P. row
persons: Salomonsen -> P. Salomonsen,persons,Salomonsen,P. Salomonsen,surname-ambiguous,candidate,4,1,bare surname; 2 persons share it,y,Finn Salomonsen at IOC Rouen 1938; Dr. J. row same person
persons: Dr. Jourdain -> Rev. Jourdain,persons,Dr. Jourdain,Rev. Jourdain,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,same person; merged via full-name row
persons: Dr. Jourdain -> F. C. R. Jourdain,persons,Dr. Jourdain,F. C. R. Jourdain,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,y,F. C. R. Jourdain at IOC Rouen 1938; Rev. row same person
persons: Reinhardt -> H. Reinhardt,persons,Reinhardt,H. Reinhardt,surname-ambiguous,candidate,2,2,bare surname; 3 persons share it,n,three Reinhardts different years; bare 1927 mention unresolved
persons: Reinhardt -> Dr. K. Reinhardt,persons,Reinhardt,Dr. K. Reinhardt,surname-ambiguous,candidate,2,2,bare surname; 3 persons share it,n,three Reinhardts different years; bare 1927 mention unresolved
persons: Reinhardt -> V. Reinhardt,persons,Reinhardt,V. Reinhardt,surname-ambiguous,candidate,2,1,bare surname; 3 persons share it,n,three Reinhardts different years; bare 1927 mention unresolved
persons: Krauß -> H. Krauss,persons,Krauß,H. Krauss,surname-ambiguous,candidate,4,2,bare surname; 4 persons share it,n,mineralogist Dr. Krauss 1939; no candidate matches
persons: Krauß -> Werner Krauß,persons,Krauß,Werner Krauß,surname-ambiguous,candidate,4,1,bare surname; 4 persons share it,n,mineralogist Dr. Krauss 1939; no candidate matches
persons: Krauß -> G. Krauss,persons,Krauß,G. Krauss,surname-ambiguous,candidate,4,1,bare surname; 4 persons share it,n,mineralogist Dr. Krauss 1939; no candidate matches
persons: Krauß -> Walter Krauss,persons,Krauß,Walter Krauss,surname-ambiguous,candidate,4,1,bare surname; 4 persons share it,n,mineralogist Dr. Krauss 1939; no candidate matches
persons: Dr. Lang -> W.M. Lang,persons,Dr. Lang,W.M. Lang,surname-ambiguous,candidate,1,1,bare surname; 3 persons share it,n,Basel 1954 Dr. Lang likely E. M. Lang zoo; W.M. row unproven
persons: Dr. Lang -> Frhr. v. Lang,persons,Dr. Lang,Frhr. v. Lang,surname-ambiguous,candidate,1,2,bare surname; 3 persons share it,n,Basel 1954 Dr. Lang likely E. M. Lang zoo; W.M. row unproven
persons: Dr. Lang -> Ludwig Lang,persons,Dr. Lang,Ludwig Lang,surname-ambiguous,candidate,1,2,bare surname; 3 persons share it,n,Basel 1954 Dr. Lang likely E. M. Lang zoo; W.M. row unproven
persons: Dr. Martin -> Stalig -Martin,persons,Dr. Martin,Stalig -Martin,surname-ambiguous,candidate,5,1,bare surname; 3 persons share it,n,no Dr. Martin candidate
persons: Dr. Martin -> Fischer Martin,persons,Dr. Martin,Fischer Martin,surname-ambiguous,candidate,5,1,bare surname; 3 persons share it,n,no Dr. Martin candidate
persons: Dr. Martin -> Forstwart Martin,persons,Dr. Martin,Forstwart Martin,surname-ambiguous,candidate,5,2,bare surname; 3 persons share it,n,no Dr. Martin candidate
persons: Rück -> H.W. Rück,persons,Rück,H.W. Rück,surname-ambiguous,candidate,9,4,bare surname; 4 persons share it,n,H./W./H.W./N. Rueck clusters unclear; Dr. title unmatched
persons: Rück -> W. Rück,persons,Rück,W. Rück,surname-ambiguous,candidate,9,18,bare surname; 4 persons share it,n,H./W./H.W./N. Rueck clusters unclear; Dr. title unmatched
persons: Rück -> H. Rück,persons,Rück,H. Rück,surname-ambiguous,candidate,9,21,bare surname; 4 persons share it,n,H./W./H.W./N. Rueck clusters unclear; Dr. title unmatched
persons: Rück -> N. Rück,persons,Rück,N. Rück,surname-ambiguous,candidate,9,2,bare surname; 4 persons share it,n,H./W./H.W./N. Rueck clusters unclear; Dr. title unmatched
persons: Stein -> Roland Stein,persons,Stein,Roland Stein,surname-ambiguous,candidate,6,2,bare surname; 3 persons share it,n,Rouen 1938 Dr. Stein; Hans/Roland Stein later; unproven
persons: Stein -> Schwester von Roland Stein,persons,Stein,Schwester von Roland Stein,surname-ambiguous,candidate,6,2,bare surname; 3 persons share it,n,female description; not a Dr.
persons: Stein -> Hans Stein,persons,Stein,Hans Stein,surname-ambiguous,candidate,6,2,bare surname; 3 persons share it,n,Rouen 1938 Dr. Stein; Hans/Roland Stein later; unproven
persons: Tratz -> Emil Tratz,persons,Tratz,Emil Tratz,surname-ambiguous,candidate,19,2,bare surname; 3 persons share it,n,misread/misexpansion of E. P. Tratz; merged to correct-name row
persons: Tratz -> E. P. Tratz,persons,Tratz,E. P. Tratz,surname-ambiguous,candidate,19,1,bare surname; 3 persons share it,y,Eduard Paul Tratz Salzburg; E. F./Emil rows are misreadings
persons: Tratz -> E. F. Tratz,persons,Tratz,E. F. Tratz,surname-ambiguous,candidate,19,4,bare surname; 3 persons share it,n,misread/misexpansion of E. P. Tratz; merged to correct-name row
persons: Götz -> Hans Götz,persons,Götz,Hans Götz,surname-ambiguous,candidate,3,2,bare surname; 3 persons share it,n,1926 Kopenhagen and 1934 mixed; unsure
persons: Götz -> Wilh. H. J. Götz,persons,Götz,Wilh. H. J. Götz,surname-ambiguous,candidate,3,4,bare surname; 3 persons share it,n,1926 Kopenhagen and 1934 mixed; unsure
persons: Götz -> Dr. Wilhelm Götz,persons,Götz,Dr. Wilhelm Götz,surname-ambiguous,candidate,3,1,bare surname; 3 persons share it,n,1926 Kopenhagen and 1934 mixed; unsure
persons: Rüppell -> Dr.W. Rüppell,persons,Rüppell,Dr.W. Rüppell,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,spacing variant; merged via clean row
persons: Rüppell -> Dr. W. Rüppell,persons,Rüppell,Dr. W. Rüppell,surname-ambiguous,candidate,1,4,bare surname; 2 persons share it,y,Werner Rüppell at DOG 1935; other row spacing variant
persons: H. Wink -> Walter Wink,persons,H. Wink,Walter Wink,surname-ambiguous,candidate,24,4,bare surname; 5 persons share it,y,rare surname; F.W./H.W./K./Freund Wink likely OCR variants of Walter
persons: H. Wink -> F. W. Wink,persons,H. Wink,F. W. Wink,surname-ambiguous,candidate,24,1,bare surname; 5 persons share it,n,likely OCR variant of Walter Wink; merged via full-name row
persons: H. Wink -> H.W. Wink,persons,H. Wink,H.W. Wink,surname-ambiguous,candidate,24,1,bare surname; 5 persons share it,n,likely OCR variant of Walter Wink; merged via full-name row
persons: H. Wink -> Freund Wink,persons,H. Wink,Freund Wink,surname-ambiguous,candidate,24,1,bare surname; 5 persons share it,n,likely OCR variant of Walter Wink; merged via full-name row
persons: H. Wink -> K. Wink,persons,H. Wink,K. Wink,surname-ambiguous,candidate,24,1,bare surname; 5 persons share it,n,likely OCR variant of Walter Wink; merged via full-name row
persons: Seggel -> Eberhard Seggel,persons,Seggel,Eberhard Seggel,surname-ambiguous,candidate,2,75,bare surname; 3 persons share it,n,same person as Einhart Seggel; merged via larger cluster
persons: Seggel -> E. Seggel,persons,Seggel,E. Seggel,surname-ambiguous,candidate,2,9,bare surname; 3 persons share it,n,same person as Einhart Seggel; merged via larger cluster
persons: Seggel -> Einhart Seggel,persons,Seggel,Einhart Seggel,surname-ambiguous,candidate,2,78,bare surname; 3 persons share it,y,Einhart/Eberhard/E. Seggel one person; largest; possibly Bezzel misread
persons: Steinmann -> E. Steinmann,persons,Steinmann,E. Steinmann,surname-ambiguous,candidate,3,1,bare surname; 2 persons share it,n,1918 vs 1951 mentions; unsure
persons: Steinmann -> Freund Steinmann,persons,Steinmann,Freund Steinmann,surname-ambiguous,candidate,3,4,bare surname; 2 persons share it,n,1918 vs 1951 mentions; unsure
persons: Stolz -> Heinrich Stolz,persons,Stolz,Heinrich Stolz,surname-ambiguous,candidate,1,3,bare surname; 2 persons share it,n,Heinrich 1941 vs Eduard 1954; bare 1951 unresolved
persons: Stolz -> Eduard Stolz,persons,Stolz,Eduard Stolz,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,Heinrich 1941 vs Eduard 1954; bare 1951 unresolved
persons: Kurt -> Haller Kurt,persons,Kurt,Haller Kurt,surname-ambiguous,candidate,77,22,bare surname; 4 persons share it,n,first name or unclear surname; multiple candidates; Er Kurt = Hr Kurt
persons: Kurt -> Er Kurt,persons,Kurt,Er Kurt,surname-ambiguous,candidate,77,3,bare surname; 4 persons share it,n,Er = OCR of Hr; title form not a proper canonical
persons: Kurt -> Freund Kurt,persons,Kurt,Freund Kurt,surname-ambiguous,candidate,77,1,bare surname; 4 persons share it,n,first name or unclear surname; multiple candidates; Er Kurt = Hr Kurt
persons: Kurt -> W. Kurt,persons,Kurt,W. Kurt,surname-ambiguous,candidate,77,19,bare surname; 4 persons share it,n,first name or unclear surname; multiple candidates; Er Kurt = Hr Kurt
persons: Weiß -> Walter Weiß,persons,Weiß,Walter Weiß,surname-ambiguous,candidate,7,7,bare surname; 3 persons share it,n,Er. Weiß = Hr Weiß same reporter; true canonical unclear
persons: Weiß -> Er. Weiß,persons,Weiß,Er. Weiß,surname-ambiguous,candidate,7,2,bare surname; 3 persons share it,n,Er. Weiß = Hr Weiß same reporter; true canonical unclear
persons: Weiß -> F. Weiß,persons,Weiß,F. Weiß,surname-ambiguous,candidate,7,1,bare surname; 3 persons share it,n,Er. Weiß = Hr Weiß same reporter; true canonical unclear
persons: Ludwig -> Kasper Ludwig,persons,Ludwig,Kasper Ludwig,surname-ambiguous,candidate,15,2,bare surname; 3 persons share it,n,first name usage; candidates are surname Ludwig
persons: Ludwig -> Eugen Ludwig,persons,Ludwig,Eugen Ludwig,surname-ambiguous,candidate,15,3,bare surname; 3 persons share it,n,first name usage; candidates are surname Ludwig
persons: Ludwig -> Georg Ludwig,persons,Ludwig,Georg Ludwig,surname-ambiguous,candidate,15,1,bare surname; 3 persons share it,n,first name usage; candidates are surname Ludwig
persons: Schreiber -> Eva Schreiber,persons,Schreiber,Eva Schreiber,surname-ambiguous,candidate,3,3,bare surname; 2 persons share it,n,1932 vs 1951 mentions; unsure
persons: Schreiber -> H. Schreiber,persons,Schreiber,H. Schreiber,surname-ambiguous,candidate,3,2,bare surname; 2 persons share it,n,1932 vs 1951 mentions; unsure
persons: Hr Engelhardt -> F. Engelhardt,persons,Hr Engelhardt,F. Engelhardt,surname-ambiguous,candidate,2,9,bare surname; 2 persons share it,n,F. Engelhardt only 1950; H. attested 1934
persons: Hr Engelhardt -> H. Engelhardt,persons,Hr Engelhardt,H. Engelhardt,surname-ambiguous,candidate,2,3,bare surname; 2 persons share it,n,1958 beyond both clusters; F./H. unresolved [conflict resolved]
persons: Flake -> R. Flake,persons,Flake,R. Flake,surname-ambiguous,candidate,3,2,bare surname; 2 persons share it,n,Karl vs R. Flake both 1928; unclear if same taxidermist
persons: Flake -> Karl Flake,persons,Flake,Karl Flake,surname-ambiguous,candidate,3,3,bare surname; 2 persons share it,n,Karl vs R. Flake both 1928; unclear if same taxidermist
persons: Krembs -> Forstassessor Krembs,persons,Krembs,Forstassessor Krembs,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,Oskar vs Forstassessor Krembs 1932; possibly same; unproven
persons: Krembs -> Oskar Krembs,persons,Krembs,Oskar Krembs,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,Oskar vs Forstassessor Krembs 1932; possibly same; unproven
persons: Forstmeister Koch -> R. L. Koch,persons,Forstmeister Koch,R. L. Koch,surname-ambiguous,candidate,16,1,bare surname; 4 persons share it,n,no Forstmeister among candidates; different Kochs
persons: Forstmeister Koch -> Ludwig Koch,persons,Forstmeister Koch,Ludwig Koch,surname-ambiguous,candidate,16,1,bare surname; 4 persons share it,n,no Forstmeister among candidates; different Kochs
persons: Forstmeister Koch -> Franz Koch,persons,Forstmeister Koch,Franz Koch,surname-ambiguous,candidate,16,1,bare surname; 4 persons share it,n,no Forstmeister among candidates; different Kochs
persons: Forstmeister Koch -> Präp. Koch,persons,Forstmeister Koch,Präp. Koch,surname-ambiguous,candidate,16,1,bare surname; 4 persons share it,n,no Forstmeister among candidates; different Kochs
persons: Würt -> Walter Würt,persons,Würt,Walter Würt,surname-ambiguous,candidate,8,2,bare surname; 3 persons share it,y,Würt = OCR of Wüst; both = Walter Wüst
persons: Würt -> H. Würt,persons,Würt,H. Würt,surname-ambiguous,candidate,8,9,bare surname; 3 persons share it,n,also OCR of Wüst probably; Walter row chosen
persons: Würt -> v. Würt,persons,Würt,v. Würt,surname-ambiguous,candidate,8,1,bare surname; 3 persons share it,n,also OCR of Wüst probably; Walter row chosen
persons: Münz -> Franz Münz,persons,Münz,Franz Münz,surname-ambiguous,candidate,3,5,bare surname; 2 persons share it,n,Franz vs W. Münz; unsure
persons: Münz -> W. Münz,persons,Münz,W. Münz,surname-ambiguous,candidate,3,2,bare surname; 2 persons share it,n,Franz vs W. Münz; unsure
persons: Wachter -> Ruppert Wachter,persons,Wachter,Ruppert Wachter,surname-ambiguous,candidate,1,17,bare surname; 3 persons share it,n,spelling variant of Rupert Wachter; merged via larger row
persons: Wachter -> Wärter Wachter,persons,Wachter,Wärter Wachter,surname-ambiguous,candidate,1,2,bare surname; 3 persons share it,n,keeper Wachter 1929 probably same person; merged via Rupert row
persons: Wachter -> Rupert Wachter,persons,Wachter,Rupert Wachter,surname-ambiguous,candidate,1,19,bare surname; 3 persons share it,y,Rupert Wachter dominant; Ruppert spelling variant; Maisinger See keeper
persons: Frey -> Friedrich Frey,persons,Frey,Friedrich Frey,surname-ambiguous,candidate,1,10,bare surname; 2 persons share it,n,Frey. Killermann likely title misread; Hans/Friedrich Frey comparable
persons: Frey -> Hans Frey,persons,Frey,Hans Frey,surname-ambiguous,candidate,1,11,bare surname; 2 persons share it,n,Frey. Killermann likely title misread; Hans/Friedrich Frey comparable
persons: Stud. Vogt -> Hans Vogt,persons,Stud. Vogt,Hans Vogt,surname-ambiguous,candidate,7,2,bare surname; 4 persons share it,n,four Vogts comparable presence; unresolved
persons: Stud. Vogt -> Karl Vogt,persons,Stud. Vogt,Karl Vogt,surname-ambiguous,candidate,7,2,bare surname; 4 persons share it,n,four Vogts comparable presence; unresolved
persons: Stud. Vogt -> Fürst Vogt,persons,Stud. Vogt,Fürst Vogt,surname-ambiguous,candidate,7,2,bare surname; 4 persons share it,n,Fuerst Vogt 1934; title mismatch with Herr
persons: Stud. Vogt -> W. Vogt,persons,Stud. Vogt,W. Vogt,surname-ambiguous,candidate,7,1,bare surname; 4 persons share it,n,four Vogts comparable presence; unresolved
persons: Inspektor Küsthardt -> G. Küsthardt,persons,Inspektor Küsthardt,G. Küsthardt,surname-ambiguous,candidate,4,4,bare surname; 2 persons share it,y,rare surname; one Munich Küsthardt; G. most frequent
persons: Inspektor Küsthardt -> H. Küsthardt,persons,Inspektor Küsthardt,H. Küsthardt,surname-ambiguous,candidate,4,1,bare surname; 2 persons share it,n,H. likely OCR of G.; same person; G. row chosen
persons: Rupprecht -> Kronprinz Rupprecht,persons,Rupprecht,Kronprinz Rupprecht,surname-ambiguous,candidate,2,3,bare surname; 2 persons share it,n,bare Rupprecht may be first name; Kronprinz unlikely; unresolved
persons: Rupprecht -> G. Rupprecht,persons,Rupprecht,G. Rupprecht,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,bare Rupprecht may be first name; Kronprinz unlikely; unresolved
persons: Straubinger -> Gert Straubinger,persons,Straubinger,Gert Straubinger,surname-ambiguous,candidate,2,4,bare surname; 2 persons share it,n,Gert 1951 vs Karl 1961; not convincing
persons: Straubinger -> Karl Straubinger,persons,Straubinger,Karl Straubinger,surname-ambiguous,candidate,2,2,bare surname; 2 persons share it,n,Gert 1951 vs Karl 1961; not convincing
persons: Herr Laukes -> H. Laukes,persons,Herr Laukes,H. Laukes,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,H. Laukes 1936 likely OCR of K.; merged via K. row
persons: Herr Laukes -> K. Laukes,persons,Herr Laukes,K. Laukes,surname-ambiguous,candidate,2,3,bare surname; 2 persons share it,y,rare surname; K. Laukes spans 1920-24; H. likely OCR variant
persons: Rank -> H. Rank,persons,Rank,H. Rank,surname-ambiguous,candidate,1,2,bare surname; 2 persons share it,n,years 1952/1961 do not overlap 1932
persons: Rank -> Karl Rank,persons,Rank,Karl Rank,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,years 1952/1961 do not overlap 1932
persons: Schulz -> H. Schulz,persons,Schulz,H. Schulz,surname-ambiguous,candidate,1,2,bare surname; 2 persons share it,n,common surname; H. 1938 vs M. 1950; unresolved
persons: Schulz -> M. Schulz,persons,Schulz,M. Schulz,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,common surname; H. 1938 vs M. 1950; unresolved
persons: Stück -> H. Stück,persons,Stück,H. Stück,surname-ambiguous,candidate,2,3,bare surname; 2 persons share it,n,Stueck likely count word not person; no merge
persons: Stück -> W. Stück,persons,Stück,W. Stück,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,Stueck likely count word not person; no merge
persons: Veit -> H. Veit,persons,Veit,H. Veit,surname-ambiguous,candidate,2,4,bare surname; 2 persons share it,n,H. Veit 1942 vs N. Veit 1953; unresolved
persons: Veit -> N. Veit,persons,Veit,N. Veit,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,H. Veit 1942 vs N. Veit 1953; unresolved
persons: Wick -> H. Wick,persons,Wick,H. Wick,surname-ambiguous,candidate,2,15,bare surname; 2 persons share it,n,H. Wick smaller; W. Wick dominant 1954; possibly same person
persons: Wick -> W. Wick,persons,Wick,W. Wick,surname-ambiguous,candidate,2,43,bare surname; 2 persons share it,y,dominant Wick in 1954 (43 mentions); H. Wick possibly OCR variant
persons: Hagen -> Tante Hagen,persons,Hagen,Tante Hagen,surname-ambiguous,candidate,6,1,bare surname; 4 persons share it,n,decades later; different Hagen
persons: Hagen -> J. Hagen,persons,Hagen,J. Hagen,surname-ambiguous,candidate,6,1,bare surname; 4 persons share it,n,decades later; different Hagen
persons: Hagen -> W. Hagen,persons,Hagen,W. Hagen,surname-ambiguous,candidate,6,1,bare surname; 4 persons share it,y,Hagen 1918-19 matches only contemporary candidate W. Hagen 1918
persons: Hagen -> Kramer-Hagen,persons,Hagen,Kramer-Hagen,surname-ambiguous,candidate,6,1,bare surname; 4 persons share it,n,decades later; different Hagen
persons: Haller -> von Haller,persons,Haller,von Haller,surname-ambiguous,candidate,11,1,bare surname; 3 persons share it,n,no candidate near 1958; unsure
persons: Haller -> P. Haller,persons,Haller,P. Haller,surname-ambiguous,candidate,11,1,bare surname; 3 persons share it,n,no candidate near 1958; unsure
persons: Haller -> Werner Haller,persons,Haller,Werner Haller,surname-ambiguous,candidate,11,1,bare surname; 3 persons share it,n,no candidate near 1958; unsure
persons: Schwaiger -> Hans Schwaiger,persons,Schwaiger,Hans Schwaiger,surname-ambiguous,candidate,3,1,bare surname; 2 persons share it,n,no year overlap; unsure
persons: Schwaiger -> Jäger Schwaiger,persons,Schwaiger,Jäger Schwaiger,surname-ambiguous,candidate,3,2,bare surname; 2 persons share it,n,no year overlap; unsure
persons: Reichert -> Maria Reichert,persons,Reichert,Maria Reichert,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,female; 1960 vs 1929
persons: Reichert -> Herbert Reichert,persons,Reichert,Herbert Reichert,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,years 1954/1960 do not overlap 1929; Maria female
persons: Sievert -> Horst Sievert,persons,Sievert,Horst Sievert,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,y,same year 1935 same DOG Tagung; Horst Siewert filmmaker
persons: Sievert -> J. H. Sievert,persons,Sievert,J. H. Sievert,surname-ambiguous,candidate,1,1,bare surname; 2 persons share it,n,J. H. Sievert 1938 different initials; Horst matches 1935
persons: Karl -> Lorenz Karl,persons,Karl,Lorenz Karl,surname-ambiguous,candidate,56,3,bare surname; 4 persons share it,n,first name only; candidates unrelated
persons: Karl -> Onkel Karl,persons,Karl,Onkel Karl,surname-ambiguous,candidate,56,1,bare surname; 4 persons share it,n,first name only; candidates unrelated
persons: Karl -> Wolfgang Karl,persons,Karl,Wolfgang Karl,surname-ambiguous,candidate,56,1,bare surname; 4 persons share it,n,first name only; candidates unrelated
persons: Karl -> Ruppi Karl,persons,Karl,Ruppi Karl,surname-ambiguous,candidate,56,2,bare surname; 4 persons share it,n,first name only; candidates unrelated
persons: Kraus -> Manfred Kraus,persons,Kraus,Manfred Kraus,surname-ambiguous,candidate,5,4,bare surname; 2 persons share it,n,Manfred vs Karl Kraus; unsure
persons: Kraus -> Karl Kraus,persons,Kraus,Karl Kraus,surname-ambiguous,candidate,5,1,bare surname; 2 persons share it,n,Manfred vs Karl Kraus; unsure
persons: Lehrer Spranger -> M. Spranger,persons,Lehrer Spranger,M. Spranger,surname-ambiguous,candidate,2,2,bare surname; 2 persons share it,n,Viktor 1925 plausible but M. Spranger exists; not convincing
persons: Lehrer Spranger -> Viktor Spranger,persons,Lehrer Spranger,Viktor Spranger,surname-ambiguous,candidate,2,2,bare surname; 2 persons share it,n,Viktor 1925 plausible but M. Spranger exists; not convincing
persons: Murphy -> Mr. R. C. B. Murphy,persons,Murphy,Mr. R. C. B. Murphy,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,n,same person as R. C. Murphy; merged via correct-name row
persons: Murphy -> R. C. Murphy,persons,Murphy,R. C. Murphy,surname-ambiguous,candidate,2,1,bare surname; 2 persons share it,y,Robert Cushman Murphy at IOC congresses; R. C. B. row same person
persons: Prof. Paul -> Professor Dr. Paul,persons,Prof. Paul,Professor Dr. Paul,surname-ambiguous,candidate,7,1,bare surname; 2 persons share it,y,same title; 1935 vs 1938-42; same professor [conflict resolved]
persons: Prof. Paul -> Seilerer Paul,persons,Prof. Paul,Seilerer Paul,surname-ambiguous,candidate,7,1,bare surname; 2 persons share it,n,first name usage
persons: Prof. Drost -> Prof.Dr.R. Drost,persons,Prof. Drost,Prof.Dr.R. Drost,surname-ambiguous,candidate,4,1,bare surname; 2 persons share it,n,spacing variant of Prof. Dr. R. Drost; merged via clean row
persons: Prof. Drost -> R. Drost,persons,Prof. Drost,R. Drost,surname-ambiguous,candidate,4,2,bare surname; 2 persons share it,y,Rudolf Drost Vogelwarte Helgoland; other row spacing variant
