merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
places: Isar bei den Wehrfällen -> Isar bei den Tierfällen,places,Isar bei den Wehrfällen,Isar bei den Tierfällen,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
places: Isar bei der Braunauer Brücke -> Isar bei der Braunauerbrücke,places,Isar bei der Braunauer Brücke,Isar bei der Braunauerbrücke,similar,candidate,2,2,similarity 0.98; kind locality / locality,y,compound spacing
places: Isar bei der Klaumenbrücke -> Isar bei der Klausenbrücke,places,Isar bei der Klaumenbrücke,Isar bei der Klausenbrücke,similar,candidate,2,20,similarity 0.96; kind locality / locality,y,OCR variant
places: Isar bei der Klauserbrücke -> Isar bei der Klaumenbrücke,places,Isar bei der Klauserbrücke,Isar bei der Klaumenbrücke,similar,candidate,2,2,similarity 0.93; kind locality / locality,n,superseded; another canonical accepted
places: Isar bei der Klauserbrücke -> Isar bei der Klausenbrücke,places,Isar bei der Klauserbrücke,Isar bei der Klausenbrücke,similar,candidate,2,20,similarity 0.96; kind locality / locality,y,OCR variant
places: Isarauen beim Stauwehr -> Isar beim Stauwehr,places,Isarauen beim Stauwehr,Isar beim Stauwehr,similar,candidate,4,26,similarity 0.90; kind locality / locality,y,same entry; same weir spot
places: Isar-Brücke -> Isarbrücke,places,Isar-Brücke,Isarbrücke,similar,candidate,1,112,similarity 0.96; kind - / locality,y,hyphen variant
places: Isar-Brücke -> Isarbrücken,places,Isar-Brücke,Isarbrücken,similar,candidate,1,2,similarity 0.92; kind - / locality,n,superseded; another canonical accepted
places: Isar-Kanal -> Isarkanal,places,Isar-Kanal,Isarkanal,similar,candidate,8,62,similarity 0.95; kind locality / locality,y,hyphen variant
places: Isarkläranlage -> Isar-Kläranlage,places,Isarkläranlage,Isar-Kläranlage,similar,candidate,2,12,similarity 0.97; kind locality / locality,y,hyphen variant
places: Isarstauwehr -> Isar-Stauwehr,places,Isarstauwehr,Isar-Stauwehr,similar,candidate,4,12,similarity 0.96; kind locality / locality,y,hyphen variant
places: Isar-Talsperre -> Isartalsperre,places,Isar-Talsperre,Isartalsperre,similar,candidate,2,8,similarity 0.96; kind locality / locality,y,hyphen variant
places: Isar Talstraße -> Isartalstraße,places,Isar Talstraße,Isartalstraße,similar,candidate,2,28,similarity 0.97; kind locality / locality,y,compound spacing
places: Isarufer -> Isar-Ufer,places,Isarufer,Isar-Ufer,similar,candidate,2,3,similarity 0.94; kind locality / locality,y,hyphen variant
places: Isar zwischen der Bogenhauser Brücke und dem Isarstausee -> Isar zwischen der Bogenhauser Brücke und dem Stauwehr,places,Isar zwischen der Bogenhauser Brücke und dem Isarstausee,Isar zwischen der Bogenhauser Brücke und dem Stauwehr,similar,candidate,2,22,similarity 0.92; kind locality / locality,y,same Isar stretch to Oberföhring weir
places: Isarbrücken -> Isarbecken,places,Isarbrücken,Isarbecken,similar,candidate,2,2,similarity 0.91; kind locality / -,n,Brücken vs Becken different things
places: Isarbrücken -> Isarbrücke,places,Isarbrücken,Isarbrücke,similar,candidate,2,112,similarity 0.96; kind locality / locality,y,singular/plural
places: Isarfallen -> Isarfälle,places,Isarfallen,Isarfälle,similar,candidate,1,92,similarity 0.90; kind - / locality,y,OCR variant
places: Isargüllen -> Isarfüllen,places,Isargüllen,Isarfüllen,similar,candidate,2,12,similarity 0.91; kind locality / locality,y,garbles of Isarfällen
places: Isarhüllen -> Isarfüllen,places,Isarhüllen,Isarfüllen,similar,candidate,6,12,similarity 0.91; kind locality / locality,y,garbles of Isarfällen
places: Isargüllen -> Isarhüllen,places,Isargüllen,Isarhüllen,similar,candidate,2,6,similarity 0.91; kind locality / locality,n,superseded; another canonical accepted
places: Isarinsel II/9 -> Isarinsel II/3,places,Isarinsel II/9,Isarinsel II/3,similar,candidate,2,2,similarity 0.93; kind locality / locality,n,numbered islands differ
places: Isarstauweiher -> Isarstauwehr,places,Isarstauweiher,Isarstauwehr,similar,candidate,3,4,similarity 0.92; kind locality / locality,n,weir vs reservoir pond
places: Isarsteile -> Isarsteige,places,Isarsteile,Isarsteige,similar,candidate,2,2,similarity 0.90; kind locality / locality,n,unclear different garbles
places: Isarstille -> Isarsteile,places,Isarstille,Isarsteile,similar,candidate,2,2,similarity 0.90; kind locality / locality,n,unclear different garbles
places: Isarwiese -> Isarwiesen,places,Isarwiese,Isarwiesen,similar,candidate,2,7,similarity 0.95; kind locality / locality,y,singular/plural
places: Ismaning 2. Vortreichteich -> Ismaning Vortreichteiche,places,Ismaning 2. Vortreichteich,Ismaning Vortreichteiche,similar,candidate,2,4,similarity 0.94; kind locality / locality,n,numbered pond vs pond group
places: Ismaning Ostbahnhof -> Ismaning Bahnhof,places,Ismaning Ostbahnhof,Ismaning Bahnhof,similar,candidate,1,5,similarity 0.91; kind - / locality,n,München Ostbahnhof vs Ismaning station
places: Ismaning Kanal -> Ismaninger Kanal,places,Ismaning Kanal,Ismaninger Kanal,similar,candidate,2,138,similarity 0.93; kind locality / locality,y,Ismaning/Ismaninger variant
places: Ismaning westliches Speicherbecken -> Ismaning östliches Speicherbecken,places,Ismaning westliches Speicherbecken,Ismaning östliches Speicherbecken,similar,candidate,2,2,similarity 0.97; kind locality / locality,n,west vs east basin
places: Ismaning Schutzgebiet -> Ismaninger Schutzgebiet,places,Ismaning Schutzgebiet,Ismaninger Schutzgebiet,similar,candidate,2,6,similarity 0.95; kind locality / locality,y,Ismaning/Ismaninger variant
places: Ismaning und Speichersee -> Ismaning Speichersee,places,Ismaning und Speichersee,Ismaning Speichersee,similar,candidate,6,46,similarity 0.91; kind locality / locality,y,compound; same reservoir destination
places: Ismaning Speichersee -> Ismaninger Speichersee,places,Ismaning Speichersee,Ismaninger Speichersee,similar,candidate,46,2284,similarity 0.95; kind locality / locality,y,Ismaning/Ismaninger variant
places: Ismaninger Speicherseen -> Ismaning Speichersee,places,Ismaninger Speicherseen,Ismaning Speichersee,similar,candidate,12,46,similarity 0.93; kind locality / locality,n,superseded; another canonical accepted
"places: Ismaning, Speichersee Ost-Becken -> Ismaning Speichersee Oberbecken",places,"Ismaning, Speichersee Ost-Becken",Ismaning Speichersee Oberbecken,similar,candidate,2,6,similarity 0.90; kind locality / locality,n,Ober vs Ost basin unclear
places: Ismaning Speichersee Oberbecken -> Ismaning Speichersee Ostbecken,places,Ismaning Speichersee Oberbecken,Ismaning Speichersee Ostbecken,similar,candidate,6,18,similarity 0.92; kind locality / locality,n,Ober vs Ost basin unclear
places: Ismaning Speichersee Oberbecken -> Ismaning Speichersee Unterbecken,places,Ismaning Speichersee Oberbecken,Ismaning Speichersee Unterbecken,similar,candidate,6,16,similarity 0.92; kind locality / locality,n,Ober vs Unter basin differ
places: Ismaning Speichersee Oberbecken -> Ismaning Speichersee Westbecken,places,Ismaning Speichersee Oberbecken,Ismaning Speichersee Westbecken,similar,candidate,6,20,similarity 0.90; kind locality / locality,n,Ober vs West basin unclear
"places: Ismaninger Speichersee, Becken -> Ismaning Speichersee Oberbecken",places,"Ismaninger Speichersee, Becken",Ismaning Speichersee Oberbecken,similar,candidate,4,6,similarity 0.90; kind locality / locality,n,generic Becken vs specific basin
"places: Ismaning, Speichersee Ost-Becken -> Ismaning Speichersee Ostbecken",places,"Ismaning, Speichersee Ost-Becken",Ismaning Speichersee Ostbecken,similar,candidate,2,18,similarity 0.98; kind locality / locality,y,hyphen/spacing variant
"places: Ismaning, Speichersee Ost-Becken -> Ismaning Speichersee Westbecken",places,"Ismaning, Speichersee Ost-Becken",Ismaning Speichersee Westbecken,similar,candidate,2,20,similarity 0.94; kind locality / locality,n,east vs west basin
"places: Ismaning, Speichersee Ost-Becken -> Ismaninger Speichersee, Becken",places,"Ismaning, Speichersee Ost-Becken","Ismaninger Speichersee, Becken",similar,candidate,2,4,similarity 0.90; kind locality / locality,n,specific vs unspecified basin
"places: Ismaning, Speichersee Ost-Becken -> Ismaninger Speichersee Westbecken",places,"Ismaning, Speichersee Ost-Becken",Ismaninger Speichersee Westbecken,similar,candidate,2,44,similarity 0.91; kind locality / locality,n,east vs west basin
places: Ismaning Speichersee Unterbecken -> Ismaning Speichersee Ostbecken,places,Ismaning Speichersee Unterbecken,Ismaning Speichersee Ostbecken,similar,candidate,16,18,similarity 0.90; kind locality / locality,n,Unter vs Ost basin unclear
places: Ismaning Speichersee Ostbecken -> Ismaning Speichersee Westbecken,places,Ismaning Speichersee Ostbecken,Ismaning Speichersee Westbecken,similar,candidate,18,20,similarity 0.95; kind locality / locality,n,east vs west basin
"places: Ismaninger Speichersee, Becken -> Ismaning Speichersee Ostbecken",places,"Ismaninger Speichersee, Becken",Ismaning Speichersee Ostbecken,similar,candidate,4,18,similarity 0.92; kind locality / locality,n,generic Becken vs specific basin
places: Ismaning Speichersee Ostbecken -> Ismaninger Speichersee Westbecken,places,Ismaning Speichersee Ostbecken,Ismaninger Speichersee Westbecken,similar,candidate,18,44,similarity 0.92; kind locality / locality,n,east vs west basin
"places: Ismaninger Speichersee, Becken -> Ismaning Speichersee Westbecken",places,"Ismaninger Speichersee, Becken",Ismaning Speichersee Westbecken,similar,candidate,4,20,similarity 0.90; kind locality / locality,n,generic Becken vs specific basin
places: Ismaning Speichersee Westbecken -> Ismaninger Speichersee Westbecken,places,Ismaning Speichersee Westbecken,Ismaninger Speichersee Westbecken,similar,candidate,20,44,similarity 0.97; kind locality / locality,y,Ismaning/Ismaninger variant
"places: Ismaninger Vorklärteich -> Ismaning, Vorklärteich",places,Ismaninger Vorklärteich,"Ismaning, Vorklärteich",similar,candidate,2,2,similarity 0.96; kind locality / locality,y,Ismaning/Ismaninger variant
places: Ismaninger Baggersee -> Ismaninger Baggerseen,places,Ismaninger Baggersee,Ismaninger Baggerseen,similar,candidate,14,18,similarity 0.98; kind locality / locality,y,singular/plural
places: Ismaningerkanal -> Ismaninger Kanal,places,Ismaningerkanal,Ismaninger Kanal,similar,candidate,1,138,similarity 0.97; kind - / locality,y,compound spacing
places: Ismaninger Landstraße -> Ismaninger Straße,places,Ismaninger Landstraße,Ismaninger Straße,similar,candidate,2,16,similarity 0.90; kind locality / locality,n,country road vs Munich street; unclear
places: Ismaninger Naturschutzgebiet -> Ismaninger Schutzgebiet,places,Ismaninger Naturschutzgebiet,Ismaninger Schutzgebiet,similar,candidate,2,6,similarity 0.90; kind locality / locality,y,same protected area
places: Ismaninger Speicherseen -> Ismaninger Speichersee,places,Ismaninger Speicherseen,Ismaninger Speichersee,similar,candidate,12,2284,similarity 0.98; kind locality / locality,y,plural variant
"places: Ismaninger Speichersee, Becken -> Ismaninger Speichersee Westbecken",places,"Ismaninger Speichersee, Becken",Ismaninger Speichersee Westbecken,similar,candidate,4,44,similarity 0.94; kind locality / locality,n,generic Becken vs specific basin
places: Ismaninger Speichersee Norddamm -> Ismaninger Speichersee Damm,places,Ismaninger Speichersee Norddamm,Ismaninger Speichersee Damm,similar,candidate,2,2,similarity 0.93; kind locality / locality,n,Norddamm vs unspecified dam
"places: Ismaninger Speichersee, östliches Becken -> Ismaninger Speichersee, westliches Becken",places,"Ismaninger Speichersee, östliches Becken","Ismaninger Speichersee, westliches Becken",similar,candidate,2,4,similarity 0.97; kind locality / locality,n,east vs west basin
places: Ismaninger Speichersee Westufer -> Ismaninger Speichersee Südufer,places,Ismaninger Speichersee Westufer,Ismaninger Speichersee Südufer,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,west vs south shore
places: Ismaninger Speichersee Westende -> Ismaninger Speichersee Westbecken,places,Ismaninger Speichersee Westende,Ismaninger Speichersee Westbecken,similar,candidate,10,44,similarity 0.91; kind locality / locality,n,west end vs west basin
"places: Ismaninger Speichersee, westliches Becken -> Ismaninger Speichersee Westbecken",places,"Ismaninger Speichersee, westliches Becken",Ismaninger Speichersee Westbecken,similar,candidate,4,44,similarity 0.90; kind locality / locality,y,same west basin
places: Ismaninger Speichersee Westufer -> Ismaninger Speichersee Westende,places,Ismaninger Speichersee Westufer,Ismaninger Speichersee Westende,similar,candidate,2,10,similarity 0.90; kind locality / locality,y,west shore equals west end
places: Isoldenstraße -> Isoldestraße,places,Isoldenstraße,Isoldestraße,similar,candidate,2,4,similarity 0.96; kind locality / locality,y,spelling variant
places: Jäger bräuner Winkel -> Jägerbrunner Winkel,places,Jäger bräuner Winkel,Jägerbrunner Winkel,similar,candidate,2,27,similarity 0.90; kind locality / locality,y,OCR garble
places: Jägerbrünn -> Jägerbrünne,places,Jägerbrünn,Jägerbrünne,similar,candidate,7,14,similarity 0.96; kind locality / locality,n,superseded; another canonical accepted
places: Jägerbrünnen -> Jägerbrünn,places,Jägerbrünnen,Jägerbrünn,similar,candidate,1,7,similarity 0.92; kind - / locality,n,superseded; another canonical accepted
places: Jägerbrünnl -> Jägerbrünn,places,Jägerbrünnl,Jägerbrünn,similar,candidate,2,7,similarity 0.96; kind locality / locality,n,superseded; another canonical accepted
places: Jägerbrünn -> Jägerbrunn,places,Jägerbrünn,Jägerbrunn,similar,candidate,7,41,similarity 0.96; kind locality / locality,y,umlaut variant
places: Jägerbrünn -> Jägersbrunn,places,Jägerbrünn,Jägersbrunn,similar,candidate,7,19,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
places: Jägerbrünnen -> Jägerbrünne,places,Jägerbrünnen,Jägerbrünne,similar,candidate,1,14,similarity 0.96; kind - / locality,y,variant of Jägersbrunn
places: Jägerbrünnl -> Jägerbrünne,places,Jägerbrünnl,Jägerbrünne,similar,candidate,2,14,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
places: Jägerbrünne -> Jägerbrunn,places,Jägerbrünne,Jägerbrunn,similar,candidate,14,41,similarity 0.92; kind locality / locality,y,variant of Jägersbrunn
places: Jägerbrünner Moos -> Jägerbrunner Moos,places,Jägerbrünner Moos,Jägerbrunner Moos,similar,candidate,3,4,similarity 0.97; kind locality / locality,y,umlaut variant; same entry
places: Jägerbrünner Winkel -> Jägerbrunner Winkel,places,Jägerbrünner Winkel,Jägerbrunner Winkel,similar,candidate,21,27,similarity 0.98; kind locality / locality,y,umlaut variant
places: Jägersbrunner Winkel -> Jägerbrünner Winkel,places,Jägersbrunner Winkel,Jägerbrünner Winkel,similar,candidate,8,21,similarity 0.95; kind locality / locality,n,superseded; another canonical accepted
places: Jägerbrünnl -> Jägerbrunn,places,Jägerbrünnl,Jägerbrunn,similar,candidate,2,41,similarity 0.92; kind locality / locality,y,variant of Jägersbrunn
places: Jägersbrunn -> Jägerbrunn,places,Jägersbrunn,Jägerbrunn,similar,candidate,19,41,similarity 0.96; kind locality / locality,y,s variant
places: Jägersbrunner Winkel -> Jägerbrunner Winkel,places,Jägersbrunner Winkel,Jägerbrunner Winkel,similar,candidate,8,27,similarity 0.98; kind locality / locality,y,s variant
places: Jahn-Turnhalle -> Jahnturnhalle,places,Jahn-Turnhalle,Jahnturnhalle,similar,candidate,2,2,similarity 0.96; kind locality / locality,y,hyphen variant
places: Johannishöhe -> Johanneshöhe,places,Johannishöhe,Johanneshöhe,similar,candidate,1,15,similarity 0.92; kind - / locality,y,spelling variant
places: Johanniskirchen -> Johanneskirchen,places,Johanniskirchen,Johanneskirchen,similar,candidate,5,11,similarity 0.93; kind locality / locality,y,Munich Johanneskirchen; Ismaning context
